id_tenant,sleep_schedule,work_shift,energy_rhythm,education_level,budget,languages_spoken,social_level,cleanliness_rating,likes_reading,likes_cooking,cooking_preference,on_diet,smoker,likes_pets,pet_allergy,frequent_visits,remote_worker,plays_sports,listens_loud_music,preferred_music_genre,ideal_weekend_plan,noise_tolerance,shares_common_items,relationship_status
11131,Night owl,Afternoon,High,Bachelor's,1015,"Italian, French, English",Balanced,3,No,No,Cook,No,Yes,Yes,Yes,Yes,No,No,Yes,Jazz,Travel,Medium,Yes,Relationship
11132,Flexible,Morning,High,Master's,374,"French, Spanish, German",Extrovert,1,No,No,Cook,No,Yes,Yes,Yes,No,Yes,No,Yes,Jazz,Chill,Low,No,Single
11133,Flexible,Afternoon,Medium,High School,1101,Italian,Introvert,3,No,Yes,Cook,Yes,Yes,Yes,No,Yes,No,No,No,Rock,Travel,Medium,No,Single
11134,Flexible,Afternoon,Medium,Master's,517,"Spanish, Italian",Introvert,2,Yes,Yes,Cook,Yes,Yes,No,Yes,Yes,Yes,No,Yes,None,Hike,High,Yes,Relationship
11135,Flexible,Morning,Medium,Bachelor's,1005,"German, Spanish",Balanced,2,Yes,Yes,Order,No,No,No,Yes,Yes,No,No,Yes,Reggaeton,Hike,Low,Yes,Single
11136,Flexible,Afternoon,Low,PhD,1141,"French, English",Introvert,5,No,Yes,Order,No,Yes,Yes,No,No,Yes,Yes,Yes,Techno,Chill,Low,No,Single
11137,Night owl,Night,Low,Bachelor's,1003,"Spanish, English, Italian",Introvert,3,Yes,Yes,Cook,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Rock,Party,High,Yes,Single
11138,Flexible,Afternoon,High,PhD,779,"Spanish, Italian",Extrovert,2,No,Yes,Cook,Yes,No,No,Yes,No,Yes,Yes,Yes,Classical,Hike,Low,Yes,Single
11139,Flexible,Night,Low,Master's,366,"German, Italian, French",Introvert,3,Yes,Yes,Order,Yes,No,Yes,No,No,No,No,Yes,Reggaeton,Travel,High,No,Relationship
11140,Night owl,Afternoon,Low,High School,833,Spanish,Introvert,5,No,No,Order,No,Yes,No,No,Yes,Yes,Yes,Yes,Reggaeton,Travel,Low,Yes,Relationship
11141,Flexible,Night,High,Master's,1039,"Spanish, Italian, German",Balanced,4,Yes,Yes,Cook,No,Yes,Yes,No,No,No,No,Yes,Techno,Party,Medium,Yes,Relationship
11142,Flexible,Afternoon,Medium,High School,927,"Spanish, German",Introvert,5,No,No,Cook,No,No,No,Yes,Yes,No,No,No,Techno,Travel,Low,Yes,Relationship
11143,Night owl,Morning,High,Master's,1137,French,Balanced,4,Yes,Yes,Cook,Yes,Yes,Yes,No,No,No,No,Yes,Jazz,Chill,Low,Yes,Single
11144,Early bird,Morning,High,Bachelor's,683,"English, Italian",Extrovert,3,No,No,Cook,No,Yes,No,No,No,Yes,No,No,Pop,Hike,Low,No,Single
11145,Flexible,Night,Medium,Master's,727,English,Introvert,4,No,Yes,Cook,Yes,Yes,Yes,No,Yes,No,Yes,No,None,Hike,High,Yes,Relationship
11146,Flexible,Afternoon,Medium,Bachelor's,899,"English, German",Introvert,3,No,No,Cook,No,No,Yes,No,Yes,Yes,Yes,No,Techno,Party,Medium,Yes,Single
11147,Night owl,Night,High,Master's,1086,Italian,Extrovert,5,Yes,Yes,Order,No,Yes,No,Yes,No,Yes,No,No,Techno,Chill,High,Yes,Single
11148,Night owl,Morning,Low,PhD,870,"Spanish, French",Introvert,3,No,Yes,Order,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Pop,Travel,Low,No,Single
11149,Early bird,Afternoon,High,Master's,433,"Spanish, English, French",Balanced,1,Yes,Yes,Cook,No,Yes,Yes,No,No,No,Yes,No,Rock,Hike,Medium,Yes,Single
11150,Early bird,Morning,Low,Bachelor's,878,English,Balanced,4,Yes,Yes,Order,No,No,Yes,No,No,No,No,Yes,Reggaeton,Travel,Low,Yes,Relationship
11151,Flexible,Night,Medium,Master's,539,"English, French, German",Balanced,2,Yes,Yes,Cook,Yes,Yes,Yes,No,No,No,No,No,Rock,Party,High,No,Single
11152,Flexible,Afternoon,Low,Master's,894,"English, Spanish",Extrovert,5,No,No,Order,Yes,No,No,No,Yes,No,Yes,No,Jazz,Hike,Low,Yes,Single
11153,Early bird,Night,High,Master's,769,"Spanish, German",Extrovert,3,No,Yes,Cook,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Jazz,Travel,Medium,Yes,Single
11154,Flexible,Night,Low,Master's,553,"English, French",Introvert,3,No,Yes,Cook,Yes,No,Yes,No,No,Yes,No,No,Rock,Family Time,High,Yes,Relationship
11155,Early bird,Night,Medium,Bachelor's,1134,"Spanish, French",Introvert,4,Yes,Yes,Cook,No,Yes,No,No,No,No,Yes,Yes,Jazz,Party,High,No,Single
11156,Early bird,Night,Low,PhD,848,"French, German, English",Introvert,1,No,Yes,Order,No,Yes,Yes,No,Yes,No,Yes,Yes,Jazz,Party,Medium,Yes,Single
11157,Flexible,Night,Low,Bachelor's,438,"French, English",Balanced,2,No,Yes,Cook,No,No,Yes,No,Yes,No,No,Yes,None,Travel,Low,Yes,Single
11158,Night owl,Morning,Low,Bachelor's,741,"German, Spanish",Introvert,4,No,Yes,Order,Yes,Yes,No,No,Yes,Yes,Yes,No,None,Family Time,High,Yes,Single
11159,Early bird,Night,High,Master's,704,"English, Italian, French",Introvert,3,Yes,Yes,Cook,No,No,No,Yes,Yes,Yes,No,No,Reggaeton,Chill,High,No,Single
11160,Night owl,Morning,Medium,Bachelor's,708,"Italian, Spanish",Introvert,2,No,Yes,Cook,No,No,Yes,Yes,No,No,Yes,Yes,Reggaeton,Family Time,High,Yes,Single
11161,Early bird,Night,Medium,PhD,1049,"English, German",Extrovert,1,Yes,Yes,Cook,No,No,No,Yes,No,No,No,Yes,Rock,Party,Medium,Yes,Single
11162,Flexible,Afternoon,Medium,High School,1085,French,Introvert,4,Yes,Yes,Cook,Yes,Yes,No,No,No,Yes,Yes,Yes,Reggaeton,Travel,High,No,Relationship
11163,Early bird,Night,Low,Master's,578,Spanish,Balanced,2,Yes,No,Order,No,Yes,No,Yes,No,No,Yes,No,Jazz,Travel,Medium,No,Relationship
11164,Early bird,Morning,Medium,PhD,834,"English, German, Spanish",Extrovert,4,Yes,Yes,Cook,No,No,No,Yes,No,No,No,Yes,Pop,Party,Low,No,Single
11165,Flexible,Afternoon,High,Master's,1059,"German, English",Introvert,5,Yes,No,Order,No,No,Yes,Yes,Yes,Yes,Yes,No,Techno,Family Time,Low,No,Single
11166,Early bird,Morning,Medium,High School,773,"German, Italian, French",Balanced,3,Yes,No,Cook,Yes,No,No,Yes,No,Yes,No,Yes,Rock,Travel,Low,Yes,Single
11167,Flexible,Morning,Low,PhD,1179,"English, Spanish",Extrovert,4,No,Yes,Cook,No,No,No,No,Yes,Yes,No,No,Techno,Chill,High,No,Relationship
11168,Early bird,Night,High,High School,531,"Spanish, German, English",Extrovert,1,No,Yes,Order,No,Yes,No,Yes,No,Yes,Yes,Yes,Classical,Family Time,Low,No,Relationship
11169,Early bird,Night,Medium,Bachelor's,1019,"Spanish, English",Balanced,2,Yes,Yes,Order,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Pop,Chill,Medium,No,Relationship
11170,Flexible,Morning,High,PhD,626,"German, Italian",Balanced,1,Yes,Yes,Cook,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Pop,Hike,Low,Yes,Single
11171,Early bird,Morning,Medium,PhD,670,"French, Italian, English",Introvert,1,Yes,No,Order,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Reggaeton,Hike,Medium,Yes,Single
11172,Night owl,Afternoon,Low,Bachelor's,700,"Spanish, Italian, English",Introvert,2,No,No,Order,Yes,Yes,No,No,No,Yes,No,Yes,Pop,Party,Medium,No,Relationship
11173,Night owl,Morning,Low,Bachelor's,601,English,Extrovert,5,No,No,Order,Yes,Yes,No,No,No,Yes,Yes,No,Classical,Party,Medium,Yes,Single
11174,Night owl,Night,High,Bachelor's,718,"French, German",Extrovert,2,No,Yes,Order,Yes,No,No,Yes,No,No,Yes,No,Techno,Party,Low,Yes,Single
11175,Night owl,Morning,Medium,Master's,431,"Italian, French",Introvert,2,No,Yes,Cook,Yes,No,No,No,No,Yes,Yes,Yes,Rock,Party,Low,No,Relationship
11176,Early bird,Afternoon,High,Bachelor's,491,"German, Spanish, English",Extrovert,3,Yes,No,Order,No,Yes,No,No,Yes,Yes,No,No,Pop,Travel,Low,No,Relationship
11177,Night owl,Afternoon,Low,Bachelor's,664,"Spanish, Italian",Balanced,3,Yes,Yes,Order,No,No,No,Yes,Yes,No,Yes,No,Techno,Travel,Low,No,Relationship
11178,Flexible,Afternoon,Medium,High School,1179,"French, Spanish, German",Balanced,1,No,No,Order,No,Yes,Yes,No,Yes,No,No,No,Pop,Family Time,Low,Yes,Relationship
11179,Flexible,Afternoon,Low,High School,1117,"English, Spanish, German",Introvert,3,Yes,Yes,Cook,No,No,No,Yes,No,Yes,No,Yes,Techno,Chill,High,Yes,Single
11180,Flexible,Afternoon,High,PhD,415,"English, Spanish",Introvert,3,Yes,No,Order,Yes,No,No,No,Yes,Yes,No,Yes,Techno,Chill,High,No,Relationship
11181,Night owl,Morning,High,High School,844,"German, English",Introvert,1,No,Yes,Order,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Pop,Party,Low,Yes,Relationship
11182,Flexible,Night,Low,High School,1100,French,Extrovert,3,Yes,Yes,Order,Yes,No,Yes,No,Yes,No,No,Yes,Rock,Party,High,No,Relationship
11183,Early bird,Afternoon,Medium,PhD,382,"Spanish, English",Balanced,5,Yes,No,Cook,No,Yes,Yes,No,Yes,Yes,No,No,Reggaeton,Party,Low,No,Relationship
11184,Night owl,Morning,Medium,Master's,810,French,Balanced,2,Yes,Yes,Order,Yes,No,No,No,Yes,Yes,No,Yes,Pop,Family Time,Low,Yes,Single
11185,Flexible,Morning,Low,PhD,1200,"Spanish, German, English",Extrovert,2,Yes,Yes,Order,No,Yes,No,Yes,Yes,Yes,No,No,Pop,Travel,Low,Yes,Relationship
11186,Early bird,Night,Low,PhD,856,"French, Spanish",Extrovert,5,No,Yes,Cook,No,No,No,No,Yes,Yes,No,Yes,Rock,Family Time,High,Yes,Single
11187,Night owl,Morning,High,Master's,1094,"Spanish, French, English",Introvert,3,No,Yes,Order,No,Yes,Yes,Yes,No,No,Yes,Yes,Pop,Hike,High,No,Single
11188,Flexible,Night,Low,PhD,680,"Italian, German, Spanish",Introvert,5,Yes,No,Order,No,No,No,No,No,No,Yes,No,Reggaeton,Hike,High,Yes,Relationship
11189,Flexible,Afternoon,Low,Bachelor's,1102,"English, French",Extrovert,3,No,No,Order,No,No,Yes,Yes,No,Yes,Yes,Yes,None,Family Time,High,Yes,Single
11190,Flexible,Night,Medium,High School,449,"German, French",Introvert,2,Yes,Yes,Order,No,Yes,No,No,No,Yes,Yes,Yes,Rock,Party,Low,No,Single
11191,Early bird,Afternoon,Low,PhD,662,"Italian, French",Balanced,1,Yes,No,Order,No,Yes,Yes,No,No,No,Yes,Yes,None,Hike,High,No,Relationship
11192,Night owl,Morning,High,Master's,456,German,Extrovert,4,Yes,No,Cook,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Jazz,Hike,Low,No,Single
11193,Flexible,Morning,Low,Bachelor's,777,"German, Italian",Extrovert,5,Yes,No,Order,Yes,Yes,Yes,No,No,Yes,No,No,Reggaeton,Travel,Low,Yes,Relationship
11194,Night owl,Night,High,Master's,634,"Italian, English, Spanish",Introvert,2,Yes,Yes,Cook,Yes,No,Yes,Yes,No,No,Yes,No,Rock,Party,High,No,Relationship
11195,Night owl,Morning,Medium,Master's,1097,"English, French",Introvert,3,Yes,Yes,Order,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Rock,Family Time,High,No,Relationship
11196,Night owl,Afternoon,High,Bachelor's,920,"French, German, Spanish",Introvert,5,No,Yes,Order,Yes,No,Yes,No,Yes,Yes,No,Yes,Jazz,Travel,Medium,Yes,Relationship
11197,Early bird,Night,Medium,Master's,665,German,Introvert,4,No,Yes,Order,Yes,Yes,No,No,Yes,Yes,Yes,No,None,Party,High,Yes,Single
11198,Early bird,Morning,High,PhD,1194,German,Introvert,3,No,No,Cook,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Jazz,Travel,Medium,Yes,Single
11199,Early bird,Night,High,Master's,1025,"German, French, English",Balanced,2,Yes,Yes,Order,No,No,No,Yes,Yes,Yes,Yes,Yes,Classical,Party,Medium,Yes,Relationship
11200,Night owl,Morning,Medium,PhD,779,English,Balanced,3,No,No,Order,Yes,No,No,No,No,No,No,No,Jazz,Hike,Low,No,Relationship
11201,Early bird,Night,High,High School,882,Spanish,Introvert,3,Yes,No,Cook,No,No,No,No,Yes,Yes,Yes,Yes,Jazz,Travel,Low,Yes,Single
11202,Flexible,Night,Low,PhD,998,French,Extrovert,3,No,No,Cook,Yes,No,No,No,No,Yes,No,Yes,Classical,Hike,Low,No,Single
11203,Early bird,Afternoon,Low,PhD,591,French,Introvert,4,No,Yes,Order,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Techno,Travel,High,Yes,Relationship
11204,Early bird,Afternoon,Medium,High School,657,English,Extrovert,4,No,No,Order,No,No,No,No,No,No,No,No,Jazz,Party,Low,No,Single
11205,Early bird,Night,High,Bachelor's,999,"Spanish, German, French",Extrovert,4,Yes,Yes,Cook,No,Yes,Yes,No,No,Yes,No,No,Jazz,Hike,Low,No,Single
11206,Night owl,Night,High,Master's,751,"Spanish, English",Balanced,4,Yes,No,Order,Yes,No,Yes,Yes,No,No,Yes,Yes,Reggaeton,Travel,Medium,Yes,Single
11207,Early bird,Morning,Low,Master's,1048,"Italian, German",Extrovert,3,Yes,Yes,Order,No,No,No,Yes,No,Yes,Yes,No,Classical,Travel,Low,No,Relationship
11208,Flexible,Night,Low,Master's,951,Spanish,Balanced,2,No,Yes,Order,Yes,Yes,No,No,Yes,Yes,No,Yes,Techno,Travel,High,No,Single
11209,Flexible,Morning,Low,Master's,752,French,Balanced,4,No,Yes,Cook,No,No,Yes,Yes,Yes,No,No,No,None,Chill,Low,No,Relationship
11210,Night owl,Afternoon,High,Bachelor's,682,"Italian, German",Extrovert,2,Yes,No,Cook,Yes,No,Yes,No,No,No,Yes,Yes,Classical,Family Time,High,No,Relationship
11211,Flexible,Morning,High,High School,504,"French, German",Introvert,1,Yes,No,Cook,Yes,No,No,No,Yes,No,Yes,Yes,Reggaeton,Party,High,No,Relationship
11212,Night owl,Night,Low,Master's,471,"English, French, German",Balanced,3,Yes,No,Cook,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Pop,Family Time,Medium,No,Single
11213,Flexible,Morning,Low,High School,978,"Italian, English, German",Introvert,1,Yes,Yes,Cook,No,Yes,Yes,No,Yes,No,Yes,Yes,Rock,Family Time,Low,Yes,Relationship
11214,Flexible,Night,High,High School,488,Spanish,Balanced,4,Yes,No,Order,Yes,No,No,Yes,No,No,Yes,No,Classical,Family Time,High,No,Single
11215,Flexible,Night,Low,PhD,832,Spanish,Balanced,2,Yes,No,Cook,No,Yes,No,Yes,Yes,No,No,Yes,Classical,Family Time,Low,Yes,Single
11216,Early bird,Morning,High,High School,972,"Italian, Spanish, French",Introvert,5,No,Yes,Order,Yes,No,No,Yes,No,No,No,Yes,Classical,Party,High,Yes,Relationship
11217,Night owl,Night,High,Bachelor's,841,"Italian, French, English",Extrovert,3,Yes,Yes,Order,No,No,No,Yes,Yes,No,No,No,Reggaeton,Party,High,Yes,Relationship
11218,Early bird,Night,High,Master's,725,"Spanish, French, English",Introvert,4,No,Yes,Order,No,No,No,Yes,Yes,Yes,Yes,Yes,Classical,Party,High,No,Single
11219,Early bird,Morning,Medium,PhD,1036,"Spanish, English, French",Extrovert,2,Yes,No,Order,Yes,No,No,No,No,No,No,No,Jazz,Hike,Low,No,Relationship
11220,Early bird,Afternoon,High,Master's,832,"Italian, Spanish",Balanced,5,No,Yes,Cook,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Classical,Party,Medium,Yes,Relationship
11221,Early bird,Night,Low,Bachelor's,635,"English, German",Introvert,2,No,Yes,Cook,Yes,Yes,Yes,No,No,Yes,Yes,No,Jazz,Party,Low,No,Relationship
11222,Night owl,Afternoon,Medium,High School,958,German,Extrovert,2,Yes,Yes,Cook,Yes,No,No,No,No,Yes,Yes,Yes,Rock,Chill,High,Yes,Relationship
11223,Night owl,Morning,Medium,Bachelor's,776,English,Introvert,3,No,No,Order,No,Yes,No,Yes,No,No,No,Yes,Rock,Travel,Low,Yes,Single
11224,Flexible,Afternoon,Low,PhD,1081,Spanish,Balanced,1,No,No,Order,Yes,Yes,No,No,Yes,No,Yes,Yes,Classical,Family Time,Medium,No,Single
11225,Night owl,Morning,Low,Bachelor's,465,"French, English",Introvert,5,No,Yes,Cook,No,Yes,No,Yes,No,Yes,No,No,None,Party,Medium,No,Single
11226,Early bird,Night,Low,Bachelor's,1058,Italian,Introvert,4,Yes,No,Order,Yes,No,No,No,Yes,No,Yes,Yes,Reggaeton,Party,Low,No,Relationship
11227,Night owl,Afternoon,Low,PhD,756,English,Balanced,1,No,No,Cook,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Pop,Travel,High,No,Single
11228,Flexible,Morning,Low,High School,955,"English, German, Spanish",Introvert,2,Yes,No,Cook,Yes,No,Yes,No,No,Yes,No,No,None,Chill,High,Yes,Single
11229,Night owl,Night,Medium,PhD,647,"English, German",Extrovert,5,No,Yes,Order,Yes,No,No,No,Yes,Yes,No,No,Reggaeton,Travel,High,No,Single
11230,Night owl,Afternoon,Medium,PhD,538,"Spanish, Italian, English",Introvert,3,Yes,No,Order,No,No,Yes,No,Yes,Yes,Yes,No,Rock,Chill,High,Yes,Relationship
11231,Night owl,Morning,Low,PhD,1138,"Spanish, English",Introvert,3,Yes,Yes,Order,No,Yes,Yes,No,Yes,Yes,No,Yes,Reggaeton,Party,High,Yes,Single
11232,Night owl,Afternoon,Low,PhD,1036,Spanish,Introvert,4,Yes,Yes,Cook,No,Yes,No,Yes,No,Yes,No,Yes,Jazz,Chill,High,Yes,Relationship
11233,Early bird,Morning,Medium,PhD,371,"Spanish, French",Introvert,5,No,No,Order,Yes,Yes,No,No,No,No,No,No,Techno,Party,Medium,No,Relationship
11234,Early bird,Night,High,PhD,455,"English, German, French",Extrovert,1,Yes,No,Cook,No,Yes,No,Yes,Yes,Yes,No,No,Jazz,Travel,Low,No,Relationship
11235,Night owl,Morning,Low,PhD,463,"English, Spanish, German",Introvert,4,Yes,Yes,Order,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Reggaeton,Family Time,Medium,Yes,Single
11236,Early bird,Night,Low,High School,722,"Spanish, German",Extrovert,1,Yes,Yes,Order,Yes,Yes,Yes,No,Yes,Yes,No,No,Rock,Family Time,High,No,Single
11237,Early bird,Afternoon,Medium,PhD,576,"English, Italian, French",Balanced,2,No,No,Order,Yes,No,No,Yes,No,Yes,No,Yes,Jazz,Party,High,No,Single
11238,Night owl,Night,Medium,PhD,638,French,Extrovert,1,Yes,Yes,Order,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Pop,Travel,Medium,Yes,Single
11239,Night owl,Morning,High,PhD,754,"French, Italian, English",Balanced,5,No,No,Order,No,Yes,No,Yes,No,Yes,No,No,Classical,Travel,Low,No,Relationship
11240,Night owl,Morning,Medium,High School,1115,"French, Italian, English",Balanced,3,Yes,No,Order,Yes,No,No,Yes,Yes,Yes,Yes,No,Reggaeton,Chill,Medium,Yes,Single
11241,Night owl,Night,Medium,High School,614,"Spanish, French, Italian",Introvert,5,Yes,No,Order,No,Yes,Yes,Yes,Yes,No,Yes,No,Rock,Family Time,Low,Yes,Relationship
11242,Night owl,Morning,Medium,Master's,680,"French, English, Spanish",Introvert,4,No,Yes,Cook,No,Yes,Yes,No,No,Yes,No,Yes,Techno,Family Time,Low,No,Single
11243,Night owl,Morning,Low,Master's,1184,German,Extrovert,5,No,Yes,Cook,Yes,Yes,No,No,No,No,Yes,No,Classical,Family Time,High,No,Single
11244,Flexible,Night,Low,High School,1185,"Italian, Spanish",Introvert,1,Yes,No,Order,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Rock,Family Time,Medium,No,Single
11245,Early bird,Night,Low,High School,1115,"Italian, German, French",Balanced,2,Yes,Yes,Cook,No,Yes,Yes,Yes,No,Yes,No,No,Rock,Chill,Low,Yes,Relationship
11246,Flexible,Night,Low,Master's,809,"Spanish, Italian, German",Extrovert,5,Yes,Yes,Cook,No,Yes,No,No,Yes,Yes,No,No,None,Family Time,Low,No,Relationship
11247,Early bird,Night,High,Master's,624,German,Balanced,5,No,Yes,Cook,No,Yes,No,Yes,No,Yes,Yes,Yes,Classical,Family Time,High,No,Single
11248,Flexible,Afternoon,High,Bachelor's,527,German,Introvert,2,Yes,No,Order,Yes,Yes,No,No,No,No,No,No,Techno,Chill,High,Yes,Single
11249,Flexible,Afternoon,Medium,Bachelor's,982,Italian,Balanced,1,No,No,Cook,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Rock,Chill,Low,No,Relationship
11250,Night owl,Morning,Medium,PhD,1099,"Italian, French, English",Introvert,3,Yes,No,Cook,Yes,No,No,No,Yes,No,Yes,Yes,Classical,Travel,High,Yes,Single
11251,Night owl,Night,Low,High School,926,English,Balanced,5,Yes,No,Order,Yes,Yes,Yes,No,No,Yes,No,No,Rock,Party,Medium,Yes,Single
11252,Flexible,Morning,Medium,PhD,374,"French, German",Balanced,2,Yes,No,Cook,No,No,No,No,No,No,Yes,Yes,Techno,Hike,High,No,Relationship
11253,Flexible,Morning,High,High School,484,"Italian, German",Extrovert,2,Yes,No,Cook,No,No,Yes,Yes,No,No,Yes,Yes,Techno,Hike,Low,Yes,Relationship
11254,Flexible,Morning,Medium,High School,434,"French, Spanish",Extrovert,3,No,No,Cook,Yes,Yes,Yes,No,Yes,No,Yes,No,Pop,Family Time,Medium,No,Relationship
11255,Night owl,Night,Medium,PhD,385,"Italian, Spanish",Introvert,5,Yes,No,Order,Yes,No,Yes,No,No,No,No,No,Techno,Chill,High,No,Single
11256,Early bird,Afternoon,Medium,Bachelor's,1128,Italian,Balanced,3,Yes,No,Cook,Yes,No,No,No,Yes,No,No,Yes,Jazz,Hike,High,No,Relationship
11257,Flexible,Afternoon,Medium,Master's,1112,"French, German, Italian",Extrovert,1,No,Yes,Order,No,Yes,Yes,No,No,No,Yes,Yes,Rock,Family Time,High,Yes,Single
11258,Flexible,Morning,Low,Master's,586,"French, English",Balanced,1,No,No,Cook,No,No,Yes,Yes,Yes,No,Yes,No,Jazz,Travel,Medium,Yes,Single
11259,Early bird,Morning,Medium,PhD,1200,Spanish,Extrovert,5,Yes,Yes,Order,Yes,No,Yes,No,Yes,No,No,No,Techno,Chill,Low,No,Relationship
11260,Flexible,Night,High,Bachelor's,1048,"German, French",Introvert,5,Yes,No,Cook,No,No,Yes,No,No,Yes,No,Yes,Rock,Hike,Low,No,Single
11261,Flexible,Afternoon,Low,Master's,1086,"English, French, German",Balanced,2,No,No,Order,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Pop,Hike,High,Yes,Single
11262,Night owl,Morning,High,Master's,943,"French, German",Extrovert,3,Yes,No,Cook,No,No,No,No,No,No,Yes,Yes,Classical,Travel,Low,No,Single
11263,Early bird,Night,High,Master's,873,French,Extrovert,5,No,No,Order,Yes,Yes,Yes,Yes,No,Yes,No,No,Jazz,Party,High,Yes,Single
11264,Early bird,Afternoon,Low,High School,580,"German, English, Spanish",Extrovert,1,No,Yes,Order,Yes,Yes,Yes,No,Yes,No,Yes,No,Classical,Hike,Low,Yes,Relationship
11265,Early bird,Afternoon,High,Master's,936,German,Introvert,2,No,Yes,Order,No,No,No,Yes,Yes,Yes,No,Yes,None,Family Time,High,No,Relationship
11266,Night owl,Morning,Low,Master's,1108,French,Extrovert,3,No,Yes,Order,No,No,Yes,Yes,Yes,No,Yes,Yes,Classical,Chill,High,Yes,Relationship
11267,Night owl,Afternoon,Medium,PhD,471,"Italian, Spanish",Extrovert,5,No,No,Order,Yes,Yes,No,Yes,No,No,No,Yes,Pop,Hike,Low,Yes,Single
11268,Night owl,Morning,High,Bachelor's,1196,"English, Italian, French",Introvert,4,Yes,Yes,Cook,Yes,No,Yes,Yes,No,Yes,No,Yes,None,Party,Low,Yes,Relationship
11269,Early bird,Morning,Medium,PhD,1081,"English, Italian",Introvert,2,Yes,No,Order,No,No,No,Yes,Yes,Yes,No,No,Techno,Chill,Medium,Yes,Relationship
11270,Flexible,Night,Low,High School,1200,French,Introvert,4,Yes,No,Order,No,Yes,No,No,No,No,Yes,Yes,Reggaeton,Hike,High,No,Single
11271,Night owl,Night,Low,Master's,999,"English, French, Spanish",Introvert,1,Yes,Yes,Cook,No,No,Yes,Yes,No,Yes,Yes,No,Pop,Hike,Medium,No,Single
11272,Flexible,Night,Medium,Bachelor's,489,"German, Spanish, French",Extrovert,3,Yes,Yes,Order,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Pop,Travel,High,No,Relationship
11273,Early bird,Morning,Medium,Bachelor's,1045,"Italian, German",Introvert,1,No,Yes,Order,Yes,Yes,No,Yes,Yes,Yes,Yes,No,None,Family Time,High,Yes,Relationship
11274,Night owl,Morning,High,PhD,811,Spanish,Balanced,3,No,No,Cook,No,Yes,Yes,No,Yes,No,Yes,No,None,Chill,Medium,Yes,Relationship
11275,Flexible,Morning,Low,Master's,926,"French, German, Spanish",Introvert,2,No,Yes,Cook,Yes,No,No,Yes,Yes,Yes,No,Yes,None,Hike,Low,Yes,Relationship
11276,Night owl,Night,High,PhD,1054,English,Balanced,3,No,No,Cook,No,No,Yes,Yes,No,No,No,No,Jazz,Travel,Low,No,Single
11277,Flexible,Morning,Medium,PhD,1155,English,Extrovert,2,No,Yes,Order,Yes,Yes,No,No,No,Yes,No,No,Jazz,Hike,Low,No,Single
11278,Night owl,Morning,Medium,High School,879,Spanish,Extrovert,2,Yes,No,Order,No,No,No,Yes,Yes,No,Yes,No,Techno,Chill,High,No,Relationship
11279,Flexible,Afternoon,Low,Bachelor's,1064,"English, German, Italian",Balanced,4,No,No,Cook,No,Yes,Yes,Yes,Yes,No,No,Yes,Jazz,Travel,Medium,Yes,Single
11280,Early bird,Night,Low,Bachelor's,1179,"Spanish, French",Extrovert,5,Yes,Yes,Cook,Yes,Yes,No,No,No,Yes,Yes,Yes,Rock,Travel,Low,Yes,Relationship
11281,Flexible,Afternoon,Medium,Bachelor's,564,"German, French, English",Balanced,4,Yes,No,Order,No,Yes,No,Yes,No,Yes,Yes,Yes,None,Party,High,No,Single
11282,Flexible,Morning,Medium,Master's,713,"Spanish, French",Extrovert,4,Yes,Yes,Order,Yes,Yes,Yes,No,Yes,No,No,No,Pop,Travel,Medium,Yes,Relationship
11283,Early bird,Afternoon,Low,PhD,610,French,Introvert,3,Yes,No,Order,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Rock,Family Time,Medium,Yes,Relationship
11284,Flexible,Night,Medium,PhD,874,"French, German",Balanced,1,No,No,Cook,No,Yes,Yes,No,No,Yes,Yes,No,Techno,Family Time,High,No,Single
11285,Flexible,Night,Medium,Master's,928,"Italian, English, French",Extrovert,5,No,Yes,Cook,Yes,Yes,No,Yes,Yes,No,No,Yes,None,Party,High,Yes,Relationship
